cascade_id,node_id,infection_time,interaction_type
28962,160657,1341347078.0,RT
28962,76408,1341349859.0,RT
28962,140046,1341379701.0,RT
28962,18900,1341379745.0,RT
28962,11362,1341380803.0,RT
28962,174027,1341380910.0,RT
28962,67517,1341380982.0,RT
28962,7242,1341381563.0,RT
28962,67315,1341381628.0,RT
28962,84215,1341381814.0,RT
28962,107800,1341382605.0,RT
28962,52199,1341382883.0,RT
28962,52199,1341383347.0,RT
28962,52199,1341384006.0,RT
28962,10032,1341384020.0,RT
28962,52199,1341384152.0,RT
28962,52199,1341384653.0,RT
28962,28864,1341384785.0,RT
28962,153457,1341385645.0,RT
28962,438177,1341387121.0,RT
28962,61048,1341388724.0,RT
28962,287026,1341457736.0,RT
28962,11366,1341462197.0,RT
28962,52199,1341462245.0,RT
30185,30185,1341685508.0,SEED
30185,198512,1341685508.0,RT
30185,358512,1341685512.0,RT
30185,286376,1341685523.0,RT
30185,25596,1341685530.0,RT
30185,229125,1341685534.0,RT
30185,267256,1341685581.0,RT
30185,215069,1341685608.0,RT
30185,70397,1341685626.0,RT
30185,103043,1341685670.0,RT
30185,199909,1341685700.0,RT
30185,162688,1341685880.0,RT
30185,406863,1341686083.0,RT
30185,268067,1341686233.0,RT
30185,163747,1341686357.0,RT
30185,268277,1341686485.0,RT
30185,115742,1341686688.0,RT
30185,363683,1341687726.0,RT
30185,403068,1341692266.0,RT
30185,422645,1341693897.0,RT
31310,14598,1341427852.0,RT
31310,31310,1341427852.0,SEED
31310,273010,1341427903.0,RT
31310,341599,1341427911.0,RT
31310,67714,1341427967.0,RT
31310,398147,1341428116.0,RT
31310,72026,1341428350.0,RT
31310,31594,1341428469.0,RT
31310,194547,1341428608.0,RT
31310,361546,1341428626.0,RT
31310,116221,1341428663.0,RT
31310,405505,1341428969.0,RT
31310,122272,1341429662.0,RT
31310,213677,1341429688.0,RT
31310,263021,1341430001.0,RT
31310,367807,1341430115.0,RT
31310,369323,1341431268.0,RT
31310,297387,1341432389.0,RT
31310,390722,1341463373.0,RT
31310,445724,1341467491.0,RT
123162,13137,1341425822.0,RT
123162,123162,1341425822.0,SEED
123162,132833,1341425877.0,RT
123162,242193,1341425881.0,RT
123162,191629,1341425973.0,RT
123162,69642,1341426091.0,RT
123162,234530,1341426235.0,RT
123162,148688,1341426391.0,RT
123162,143524,1341427076.0,RT
123162,451690,1341427265.0,RT
123162,212335,1341427324.0,RT
123162,215903,1341427415.0,RT
123162,248065,1341427472.0,RT
123162,220818,1341427786.0,RT
123162,74563,1341427799.0,RT
123162,36458,1341431705.0,RT
123162,184994,1341432110.0,RT
123162,227076,1341436415.0,RT
123162,181081,1341450951.0,RT
123162,282893,1341499064.0,RT
157006,3449,1341592145.0,RT
157006,157006,1341592145.0,SEED
157006,152589,1341592223.0,RT
157006,34856,1341592226.0,RT
157006,37139,1341592465.0,RT
157006,122051,1341592486.0,RT
157006,173428,1341592536.0,RT
157006,83042,1341592643.0,RT
157006,109787,1341592677.0,RT
157006,200291,1341593004.0,RT
157006,244418,1341593888.0,RT
157006,78945,1341595267.0,RT
157006,78948,1341596755.0,RT
157006,198335,1341597059.0,RT
157006,205940,1341604483.0,RT
157006,29911,1341605521.0,RT
157006,156974,1341606669.0,RT
157006,279732,1341606827.0,RT
157006,322285,1341607398.0,RT
157006,303931,1341611816.0,RT
178192,104892,1341636785.0,RT
178192,178192,1341636785.0,SEED
178192,332885,1341636879.0,RT
178192,16228,1341637018.0,RT
178192,282027,1341637087.0,RT
178192,249841,1341637136.0,RT
178192,435324,1341637204.0,RT
178192,235938,1341637252.0,RT
178192,163079,1341637305.0,RT
178192,285600,1341637383.0,RT
178192,297694,1341637743.0,RT
178192,161315,1341638069.0,RT
178192,87124,1341638083.0,RT
178192,168727,1341638339.0,RT
178192,24300,1341638736.0,RT
178192,404208,1341638909.0,RT
178192,46345,1341639356.0,RT
178192,270720,1341640184.0,RT
178192,307226,1341640293.0,RT
178192,241400,1341642625.0,RT
