cascade_id,node_id,infection_time,interaction_type
2839,216839,1341400542.0,RT
2839,126174,1341400556.0,RT
2839,14788,1341400610.0,RT
2839,86017,1341400667.0,RT
2839,157611,1341400736.0,RT
2839,80394,1341400738.0,RT
2839,385794,1341400888.0,RT
2839,221009,1341400909.0,RT
2839,128254,1341400946.0,RT
2839,167640,1341401111.0,RT
2839,185822,1341401318.0,RT
2839,210380,1341401426.0,RT
2839,147835,1341401777.0,RT
2839,115564,1341401820.0,RT
2839,221734,1341401850.0,RT
2839,90482,1341402045.0,RT
2839,13032,1341402081.0,RT
2839,84484,1341402221.0,RT
2839,155177,1341402291.0,RT
2839,187354,1341402420.0,RT
2839,451196,1341402445.0,RT
2839,65338,1341402528.0,RT
2839,33012,1341403504.0,RT
2839,66453,1341404113.0,RT
2839,284572,1341408481.0,RT
2839,246244,1341411916.0,RT
2839,8493,1341414611.0,RT
2839,344273,1341420415.0,RT
2839,413718,1341422838.0,RT
2839,163653,1341426173.0,RT
2839,391207,1341426556.0,RT
2839,218428,1341428962.0,RT
2839,96027,1341431693.0,RT
2839,411553,1341434335.0,RT
2839,268786,1341457351.0,RT
2839,25377,1341479806.0,RT
2839,425960,1341499587.0,RT
2839,9888,1341573832.0,RT
2839,366051,1341577742.0,RT
2839,14215,1341582017.0,RT
2839,96597,1341588601.0,RT
2839,323360,1341607248.0,RT
3164,3164,1341331353.0,SEED
3164,272467,1341331353.0,RT
3164,103664,1341331374.0,RT
3164,38668,1341331407.0,RT
3164,68704,1341332060.0,RT
3164,256439,1341332164.0,RT
3164,49668,1341332175.0,RT
3164,289633,1341332672.0,RT
3164,204853,1341333120.0,RT
3164,189108,1341362968.0,RT
3164,55888,1341389856.0,RT
3164,253395,1341390098.0,RT
3164,16312,1341390228.0,RT
3164,96614,1341390889.0,RT
3164,52675,1341393218.0,RT
3164,272928,1341393220.0,RT
3164,130530,1341393327.0,RT
3164,55238,1341393691.0,RT
3164,3182,1341395217.0,RT
3164,3170,1341395430.0,RT
3164,228743,1341395453.0,RT
3164,159887,1341395734.0,RT
3164,249320,1341395909.0,RT
3164,52867,1341396771.0,RT
3164,124313,1341397555.0,RT
3164,186065,1341399129.0,RT
3164,146161,1341400904.0,RT
3164,146346,1341401103.0,RT
3164,146344,1341401290.0,RT
3164,247682,1341401968.0,RT
3164,331735,1341404215.0,RT
3164,302677,1341404227.0,RT
3164,377652,1341404256.0,RT
3164,286452,1341407290.0,RT
3164,252878,1341409978.0,RT
3164,258516,1341413276.0,RT
3164,105752,1341423145.0,RT
3164,162543,1341430751.0,RT
3164,73906,1341430892.0,RT
3164,244883,1341430892.0,RT
3164,293307,1341430905.0,RT
3164,218319,1341431043.0,RT
3164,139761,1341431056.0,RT
3164,237881,1341431506.0,RT
3164,49668,1341432159.0,RT
3164,260140,1341432816.0,RT
3164,180676,1341433515.0,RT
3164,254361,1341438564.0,RT
3164,262876,1341439853.0,RT
3164,292945,1341443471.0,RT
3164,102044,1341444613.0,RT
3777,3777,1341382049.0,SEED
3777,118226,1341382049.0,RT
3777,93374,1341382059.0,RT
3777,265355,1341382071.0,RT
3777,18778,1341382159.0,RT
3777,68614,1341382227.0,RT
3777,73687,1341382346.0,RT
3777,394923,1341382929.0,RT
3777,36640,1341385169.0,RT
3777,93554,1341397446.0,RT
3777,1722,1341397621.0,RT
3777,30118,1341397668.0,RT
3777,15348,1341397709.0,RT
3777,25198,1341397762.0,RT
3777,97616,1341397884.0,RT
3777,93374,1341397904.0,RT
3777,13961,1341397987.0,RT
3777,21307,1341398066.0,RT
3777,155629,1341398070.0,RT
3777,13577,1341398206.0,RT
3777,43248,1341398233.0,RT
3777,101011,1341398411.0,RT
3777,115534,1341398597.0,RT
3777,67438,1341399027.0,RT
3777,50878,1341400272.0,RT
3777,95998,1341400429.0,RT
3777,25196,1341400706.0,RT
3777,43254,1341400841.0,RT
3777,69087,1341401217.0,RT
3777,159810,1341401268.0,RT
3777,92441,1341401530.0,RT
3777,78546,1341401560.0,RT
3777,110134,1341401765.0,RT
3777,63549,1341404395.0,RT
3777,142632,1341404719.0,RT
3777,92519,1341404988.0,RT
3777,25489,1341405485.0,RT
3777,81251,1341405878.0,RT
3777,102713,1341412183.0,RT
3777,157184,1341415326.0,RT
3777,41513,1341418397.0,RT
3777,127855,1341419194.0,RT
3777,115073,1341419864.0,RT
3777,221563,1341421504.0,RT
3777,149857,1341422151.0,RT
3777,59475,1341451575.0,RT
3777,151819,1341453967.0,RT
3777,328471,1341479570.0,RT
3777,96989,1341506540.0,RT
5307,5307,1341390331.0,SEED
5307,254136,1341390331.0,RT
5307,389082,1341390413.0,RT
5307,410501,1341390500.0,RT
5307,386872,1341390530.0,RT
5307,367975,1341390604.0,RT
5307,42750,1341390816.0,RT
5307,22107,1341390855.0,RT
5307,231681,1341392224.0,RT
5307,210469,1341392260.0,RT
5307,391615,1341392649.0,RT
5307,23605,1341392808.0,RT
5307,96211,1341393100.0,RT
5307,23599,1341393143.0,RT
5307,227124,1341393156.0,RT
5307,258545,1341393408.0,RT
5307,401844,1341393422.0,RT
5307,228972,1341393511.0,RT
5307,215341,1341393574.0,RT
5307,38295,1341393640.0,RT
5307,235830,1341393678.0,RT
5307,122947,1341393723.0,RT
5307,365181,1341393757.0,RT
5307,192431,1341393824.0,RT
5307,192431,1341393836.0,RT
5307,8091,1341394048.0,RT
5307,81427,1341394072.0,RT
5307,295260,1341394591.0,RT
5307,65746,1341394683.0,RT
5307,109402,1341395237.0,RT
5307,77195,1341395431.0,RT
5307,324892,1341395793.0,RT
5307,282934,1341396638.0,RT
5307,301908,1341396662.0,RT
5307,82950,1341396782.0,RT
5307,276271,1341397676.0,RT
5307,103916,1341399301.0,RT
5307,326341,1341399810.0,RT
5307,374612,1341401019.0,RT
5307,5392,1341401278.0,RT
5307,119555,1341401298.0,RT
5307,214121,1341403450.0,RT
5307,22138,1341404548.0,RT
5307,182998,1341405636.0,RT
5307,120848,1341405664.0,RT
5307,294254,1341405817.0,RT
5307,81244,1341409370.0,RT
5307,223770,1341419428.0,RT
5307,260051,1341458567.0,RT
5307,209096,1341488622.0,RT
5307,100629,1341511652.0,RT
7279,7279,1341577603.0,SEED
7279,25437,1341577603.0,RT
7279,39839,1341577662.0,RT
7279,4198,1341577677.0,RT
7279,18714,1341578199.0,RT
7279,126594,1341580608.0,RT
7279,17275,1341593627.0,RT
7279,561,1341596772.0,RT
7279,15241,1341596869.0,RT
7279,248185,1341597222.0,RT
7279,179435,1341598178.0,RT
7279,183860,1341605630.0,RT
7279,21915,1341609645.0,RT
7279,3109,1341609657.0,RT
7279,152084,1341611729.0,RT
7279,104821,1341618298.0,RT
7279,132264,1341620628.0,RT
7279,240912,1341629040.0,RT
7279,52631,1341680657.0,RT
7279,53112,1341680666.0,RT
7279,39773,1341680744.0,RT
7279,33269,1341680811.0,RT
7279,90227,1341680839.0,RT
7279,5500,1341680888.0,RT
7279,29411,1341681050.0,RT
7279,78159,1341681058.0,RT
7279,76818,1341681121.0,RT
7279,235890,1341681357.0,RT
7279,5140,1341681418.0,RT
7279,139655,1341681453.0,RT
7279,7227,1341681841.0,RT
7279,18038,1341682192.0,RT
7279,53954,1341682369.0,RT
7279,163314,1341682409.0,RT
7279,20876,1341682507.0,RT
7279,30374,1341682576.0,RT
7279,530,1341683166.0,RT
7279,175186,1341683295.0,RT
7279,41031,1341684465.0,RT
7279,25692,1341684882.0,RT
7279,150554,1341685282.0,RT
7279,269699,1341685472.0,RT
7279,54406,1341687304.0,RT
7279,161823,1341687820.0,RT
7279,33265,1341691608.0,RT
7279,28350,1341693370.0,RT
7279,249636,1341695995.0,RT
7279,440303,1341703907.0,RT
7791,7791,1341381803.0,SEED
7791,14769,1341381803.0,RT
7791,114010,1341381811.0,RT
7791,14132,1341381814.0,RT
7791,38258,1341381897.0,RT
7791,17332,1341381937.0,RT
7791,150573,1341381949.0,RT
7791,38264,1341382000.0,RT
7791,45239,1341382044.0,RT
7791,139521,1341382107.0,RT
7791,24996,1341382139.0,RT
7791,82976,1341382214.0,RT
7791,166726,1341382216.0,RT
7791,62299,1341382267.0,RT
7791,369712,1341382301.0,RT
7791,296591,1341382308.0,RT
7791,29726,1341382333.0,RT
7791,122113,1341382364.0,RT
7791,68637,1341382369.0,RT
7791,46789,1341383403.0,RT
7791,191924,1341383410.0,RT
7791,125510,1341383518.0,RT
7791,134458,1341383565.0,RT
7791,18345,1341383601.0,RT
7791,228185,1341383980.0,RT
7791,450675,1341384072.0,RT
7791,159470,1341384140.0,RT
7791,25837,1341384244.0,RT
7791,205799,1341384531.0,RT
7791,86053,1341385071.0,RT
7791,64028,1341385269.0,RT
7791,104281,1341385420.0,RT
7791,362706,1341385476.0,RT
7791,38270,1341385499.0,RT
7791,411671,1341385694.0,RT
7791,38279,1341386403.0,RT
7791,412109,1341386829.0,RT
7791,21282,1341387436.0,RT
7791,259979,1341387453.0,RT
7791,164972,1341387489.0,RT
7791,196188,1341387773.0,RT
7791,367416,1341388817.0,RT
7791,139334,1341390418.0,RT
7791,26485,1341394871.0,RT
7791,34833,1341395559.0,RT
7791,186996,1341395681.0,RT
7791,132322,1341395895.0,RT
7791,184022,1341397457.0,RT
7791,394334,1341400778.0,RT
10710,10710,1341483590.0,SEED
10710,163820,1341483590.0,RT
10710,336804,1341483778.0,RT
10710,192788,1341485152.0,RT
10710,172031,1341485330.0,RT
10710,126715,1341485479.0,RT
10710,171351,1341485929.0,RT
10710,114370,1341486018.0,RT
10710,423261,1341486083.0,RT
10710,115013,1341486086.0,RT
10710,381181,1341486406.0,RT
10710,400454,1341486831.0,RT
10710,442986,1341486963.0,RT
10710,45962,1341487363.0,RT
10710,260133,1341488476.0,RT
10710,327068,1341488534.0,RT
10710,684,1341488830.0,RT
10710,255421,1341489929.0,RT
10710,186634,1341490025.0,RT
10710,211082,1341490031.0,RT
10710,293621,1341490138.0,RT
10710,309685,1341490143.0,RT
10710,216101,1341490782.0,RT
10710,15811,1341491002.0,RT
10710,182132,1341491083.0,RT
10710,85483,1341491265.0,RT
10710,354263,1341491307.0,RT
10710,359787,1341491477.0,RT
10710,416336,1341492223.0,RT
10710,59069,1341493718.0,RT
10710,338288,1341495368.0,RT
10710,144027,1341495635.0,RT
10710,187369,1341496042.0,RT
10710,215361,1341496797.0,RT
10710,289003,1341498772.0,RT
10710,222958,1341499494.0,RT
10710,222865,1341502314.0,RT
10710,91651,1341503693.0,RT
10710,335644,1341505097.0,RT
10710,277013,1341507497.0,RT
10710,351364,1341508217.0,RT
10710,77876,1341508411.0,RT
10710,330056,1341509248.0,RT
10710,337482,1341509493.0,RT
10710,393232,1341510266.0,RT
10710,228888,1341510752.0,RT
10710,122962,1341512779.0,RT
10710,277014,1341513832.0,RT
10859,10859,1341409556.0,SEED
10859,13112,1341409556.0,RT
10859,6423,1341409752.0,RT
10859,216065,1341409897.0,RT
10859,208655,1341409913.0,RT
10859,29209,1341409933.0,RT
10859,8203,1341409985.0,RT
10859,187682,1341410109.0,RT
10859,85618,1341410135.0,RT
10859,81203,1341410231.0,RT
10859,216160,1341410330.0,RT
10859,6441,1341410814.0,RT
10859,186258,1341410866.0,RT
10859,60630,1341410926.0,RT
10859,34445,1341410962.0,RT
10859,54570,1341411132.0,RT
10859,92356,1341411289.0,RT
10859,103510,1341411415.0,RT
10859,36525,1341411425.0,RT
10859,131905,1341411504.0,RT
10859,107812,1341411589.0,RT
10859,15564,1341411732.0,RT
10859,182241,1341411870.0,RT
10859,220138,1341411904.0,RT
10859,91250,1341412182.0,RT
10859,132188,1341412595.0,RT
10859,181828,1341412788.0,RT
10859,143377,1341412983.0,RT
10859,390709,1341413581.0,RT
10859,268047,1341413682.0,RT
10859,369360,1341414592.0,RT
10859,171856,1341414845.0,RT
10859,95968,1341415044.0,RT
10859,131537,1341415595.0,RT
10859,21125,1341415630.0,RT
10859,233209,1341417003.0,RT
10859,222241,1341418418.0,RT
10859,216028,1341419019.0,RT
10859,45485,1341420021.0,RT
10859,36458,1341422000.0,RT
10859,220137,1341422846.0,RT
10859,314153,1341425047.0,RT
10859,250998,1341427672.0,RT
10859,310280,1341428068.0,RT
10859,217837,1341428362.0,RT
10859,130445,1341429761.0,RT
10859,415235,1341433346.0,RT
10859,66656,1341436284.0,RT
10859,174305,1341486889.0,RT
11152,11152,1341401158.0,SEED
11152,146167,1341401158.0,RT
11152,270667,1341401159.0,RT
11152,250305,1341401187.0,RT
11152,117932,1341401200.0,RT
11152,151220,1341401244.0,RT
11152,369901,1341401286.0,RT
11152,386208,1341401373.0,RT
11152,238158,1341401629.0,RT
11152,264876,1341401637.0,RT
11152,369727,1341401785.0,RT
11152,30261,1341401814.0,RT
11152,199058,1341402066.0,RT
11152,422471,1341402176.0,RT
11152,138458,1341402328.0,RT
11152,282773,1341402347.0,RT
11152,410406,1341402381.0,RT
11152,89671,1341402433.0,RT
11152,374095,1341402440.0,RT
11152,335557,1341402983.0,RT
11152,157303,1341403066.0,RT
11152,364405,1341403356.0,RT
11152,366320,1341404304.0,RT
11152,191333,1341404467.0,RT
11152,453782,1341404709.0,RT
11152,381882,1341405126.0,RT
11152,122077,1341406768.0,RT
11152,419633,1341407928.0,RT
11152,288716,1341408877.0,RT
11152,265945,1341409173.0,RT
11152,172170,1341409823.0,RT
11152,142704,1341410893.0,RT
11152,345355,1341411645.0,RT
11152,254265,1341411687.0,RT
11152,121639,1341412209.0,RT
11152,255507,1341413656.0,RT
11152,239388,1341413700.0,RT
11152,193093,1341414481.0,RT
11152,302521,1341414660.0,RT
11152,231411,1341415587.0,RT
11152,173077,1341415798.0,RT
11152,387841,1341427074.0,RT
11152,340220,1341428650.0,RT
11152,206191,1341453860.0,RT
11152,113781,1341463044.0,RT
11152,171646,1341480230.0,RT
11152,232886,1341505524.0,RT
11152,350339,1341510653.0,RT
14539,14539,1341436687.0,SEED
14539,93970,1341436687.0,RT
14539,4818,1341437249.0,RT
14539,179243,1341437395.0,RT
14539,138130,1341437765.0,RT
14539,116905,1341438995.0,RT
14539,377465,1341439094.0,RT
14539,180725,1341439285.0,RT
14539,155258,1341440061.0,RT
14539,200481,1341440496.0,RT
14539,245573,1341440887.0,RT
14539,340285,1341440984.0,RT
14539,13407,1341443537.0,RT
14539,169258,1341443591.0,RT
14539,25673,1341444210.0,RT
14539,119644,1341444338.0,RT
14539,145145,1341444535.0,RT
14539,26392,1341444699.0,RT
14539,240897,1341444915.0,RT
14539,71662,1341445078.0,RT
14539,16304,1341445112.0,RT
14539,154767,1341445260.0,RT
14539,170626,1341445485.0,RT
14539,229542,1341446230.0,RT
14539,403235,1341446303.0,RT
14539,367470,1341446421.0,RT
14539,185694,1341447011.0,RT
14539,217466,1341447073.0,RT
14539,245741,1341447120.0,RT
14539,285422,1341447271.0,RT
14539,319525,1341447390.0,RT
14539,297654,1341447424.0,RT
14539,39756,1341447548.0,RT
14539,152401,1341447617.0,RT
14539,150748,1341447625.0,RT
14539,249604,1341448190.0,RT
14539,385667,1341448544.0,RT
14539,197849,1341448559.0,RT
14539,43437,1341449701.0,RT
14539,300183,1341450061.0,RT
14539,441954,1341451271.0,RT
14539,318485,1341451951.0,RT
14539,25067,1341462879.0,RT
14539,330759,1341480502.0,RT
14539,200499,1341485789.0,RT
14539,153753,1341507022.0,RT
14539,10888,1341510764.0,RT
14539,424833,1341530402.0,RT
16335,14663,1341383390.0,RT
16335,16335,1341383390.0,SEED
16335,314884,1341385291.0,RT
16335,40285,1341385294.0,RT
16335,117919,1341385317.0,RT
16335,99051,1341385323.0,RT
16335,182581,1341385326.0,RT
16335,342019,1341385395.0,RT
16335,69754,1341385403.0,RT
16335,58171,1341385440.0,RT
16335,144199,1341385487.0,RT
16335,317431,1341385620.0,RT
16335,83241,1341385630.0,RT
16335,389000,1341385642.0,RT
16335,153520,1341385681.0,RT
16335,291680,1341385699.0,RT
16335,421235,1341385849.0,RT
16335,113911,1341385926.0,RT
16335,253065,1341385950.0,RT
16335,31069,1341385960.0,RT
16335,33642,1341385965.0,RT
16335,128733,1341385978.0,RT
16335,224007,1341386023.0,RT
16335,362240,1341386062.0,RT
16335,191946,1341386077.0,RT
16335,411596,1341386146.0,RT
16335,433956,1341386240.0,RT
16335,368672,1341386302.0,RT
16335,384797,1341386731.0,RT
16335,140743,1341386744.0,RT
16335,365354,1341386968.0,RT
16335,302045,1341386972.0,RT
16335,277803,1341387356.0,RT
16335,367508,1341387402.0,RT
16335,340188,1341387873.0,RT
16335,324221,1341389021.0,RT
16335,356309,1341389057.0,RT
16335,245669,1341389156.0,RT
16335,208255,1341389991.0,RT
16335,102421,1341389995.0,RT
16335,331596,1341394674.0,RT
16335,399719,1341400428.0,RT
16335,245625,1341401805.0,RT
16335,152619,1341405630.0,RT
16335,393804,1341419033.0,RT
16335,310455,1341477736.0,RT
16335,350118,1341482689.0,RT
16335,265968,1341505608.0,RT
16335,34944,1341505639.0,RT
18565,800,1341446373.0,RT
18565,18565,1341446373.0,SEED
18565,53106,1341446493.0,RT
18565,106314,1341446529.0,RT
18565,80480,1341446560.0,RT
18565,166162,1341446620.0,RT
18565,105529,1341446969.0,RT
18565,393844,1341447506.0,RT
18565,262296,1341447524.0,RT
18565,220355,1341447800.0,RT
18565,242803,1341447823.0,RT
18565,88374,1341448402.0,RT
18565,236524,1341449024.0,RT
18565,66116,1341449165.0,RT
18565,400328,1341449184.0,RT
18565,176345,1341449942.0,RT
18565,385102,1341450333.0,RT
18565,427774,1341450744.0,RT
18565,43571,1341453280.0,RT
18565,170341,1341453392.0,RT
18565,142468,1341453987.0,RT
18565,318644,1341454924.0,RT
18565,114876,1341456333.0,RT
18565,80390,1341457479.0,RT
18565,265879,1341458300.0,RT
18565,389114,1341459297.0,RT
18565,156247,1341459756.0,RT
18565,129076,1341460338.0,RT
18565,38535,1341461304.0,RT
18565,149334,1341462376.0,RT
18565,238339,1341462584.0,RT
18565,431085,1341462588.0,RT
18565,455632,1341463704.0,RT
18565,227466,1341464258.0,RT
18565,416144,1341465721.0,RT
18565,220207,1341466575.0,RT
18565,124636,1341469151.0,RT
18565,237370,1341469459.0,RT
18565,448981,1341483054.0,RT
18565,189854,1341488047.0,RT
18565,208310,1341492355.0,RT
18565,15833,1341493765.0,RT
18565,365676,1341494373.0,RT
18565,430820,1341495978.0,RT
18565,48902,1341500754.0,RT
18565,130313,1341501186.0,RT
18565,314275,1341506278.0,RT
18565,263273,1341509533.0,RT
18565,250575,1341588007.0,RT
19150,19150,1341382884.0,SEED
19150,91311,1341382884.0,RT
19150,322576,1341382885.0,RT
19150,60613,1341382934.0,RT
19150,328203,1341382947.0,RT
19150,304889,1341382950.0,RT
19150,304888,1341382982.0,RT
19150,263020,1341383038.0,RT
19150,273374,1341383193.0,RT
19150,361803,1341383370.0,RT
19150,373789,1341383600.0,RT
19150,338587,1341383783.0,RT
19150,376313,1341383813.0,RT
19150,306816,1341383899.0,RT
19150,59303,1341384272.0,RT
19150,147418,1341384609.0,RT
19150,60146,1341384625.0,RT
19150,328203,1341384674.0,RT
19150,225539,1341384736.0,RT
19150,360635,1341384743.0,RT
19150,411779,1341384783.0,RT
19150,411779,1341384808.0,RT
19150,375272,1341384898.0,RT
19150,330128,1341384915.0,RT
19150,209532,1341384941.0,RT
19150,364752,1341385294.0,RT
19150,118439,1341385335.0,RT
19150,119482,1341385634.0,RT
19150,297480,1341385732.0,RT
19150,368289,1341386137.0,RT
19150,347694,1341386154.0,RT
19150,359542,1341388888.0,RT
19150,148245,1341389149.0,RT
19150,429669,1341389343.0,RT
19150,60422,1341390015.0,RT
19150,141919,1341393001.0,RT
19150,392444,1341394828.0,RT
19150,407088,1341395584.0,RT
19150,440323,1341407160.0,RT
19150,368979,1341411894.0,RT
19150,389680,1341432922.0,RT
19150,140748,1341432951.0,RT
19150,379035,1341433040.0,RT
19150,190819,1341433572.0,RT
19150,402947,1341434509.0,RT
19150,28187,1341434566.0,RT
19150,362596,1341434581.0,RT
19150,395984,1341434656.0,RT
19150,338943,1341434986.0,RT
19150,266434,1341439791.0,RT
20056,20056,1341392751.0,SEED
20056,190988,1341392751.0,RT
20056,46790,1341392868.0,RT
20056,73739,1341392909.0,RT
20056,9345,1341393023.0,RT
20056,75150,1341393044.0,RT
20056,225297,1341393121.0,RT
20056,97738,1341393186.0,RT
20056,97735,1341393233.0,RT
20056,42466,1341393504.0,RT
20056,226232,1341393642.0,RT
20056,284859,1341393730.0,RT
20056,69942,1341393770.0,RT
20056,450180,1341393815.0,RT
20056,185885,1341393974.0,RT
20056,7328,1341394011.0,RT
20056,57809,1341394062.0,RT
20056,10464,1341394096.0,RT
20056,394184,1341394208.0,RT
20056,74076,1341394245.0,RT
20056,223465,1341394697.0,RT
20056,47716,1341394887.0,RT
20056,89375,1341395124.0,RT
20056,344459,1341395725.0,RT
20056,262740,1341395758.0,RT
20056,101293,1341395852.0,RT
20056,85331,1341396083.0,RT
20056,155202,1341396114.0,RT
20056,258473,1341396123.0,RT
20056,90157,1341397036.0,RT
20056,284955,1341397298.0,RT
20056,228511,1341399074.0,RT
20056,46095,1341401380.0,RT
20056,26264,1341401706.0,RT
20056,97510,1341402057.0,RT
20056,99818,1341402166.0,RT
20056,184061,1341404975.0,RT
20056,281243,1341407175.0,RT
20056,202470,1341408264.0,RT
20056,42461,1341426869.0,RT
20056,81218,1341426991.0,RT
20056,179772,1341427545.0,RT
20056,327414,1341428783.0,RT
20056,101313,1341436245.0,RT
20056,90159,1341436597.0,RT
20056,9346,1341466691.0,RT
20056,121773,1341478147.0,RT
